timestep,electricity_kW,heat_kW
96897,10185.71,8857.14
96898,10628.57,8857.14
96899,8857.14,7971.43
96900,8857.14,7971.43
96901,8857.14,7971.43
96902,8857.14,7971.43
96903,8857.14,7971.43
96904,8857.14,7971.43
96905,8857.14,7971.43
96906,10628.57,8857.14
96907,10628.57,8857.14
96908,10628.57,8857.14
96909,10628.57,8857.14
96910,8857.14,8857.14
96911,8857.14,8857.14
96912,7085.71,10628.57
96913,7085.71,10628.57
96914,7085.71,10628.57
96915,7085.71,10628.57
96916,7085.71,10628.57
96917,7085.71,10628.57
96918,8857.14,8857.14
96919,9300.0,8857.14
96920,9742.86,8857.14
96921,10185.71,8857.14
96922,10628.57,8857.14
96923,8857.14,7971.43
96924,8857.14,7971.43
96925,8857.14,7971.43
96926,8857.14,7971.43
96927,8857.14,7971.43
96928,8857.14,7971.43
96929,8857.14,7971.43
96930,10628.57,8857.14
96931,10628.57,8857.14
96932,10628.57,8857.14
96933,10628.57,8857.14
96934,8857.14,8857.14
96935,8857.14,8857.14
96936,7085.71,10628.57
96937,7085.71,10628.57
96938,7085.71,10628.57
96939,7085.71,10628.57
96940,7085.71,10628.57
96941,7085.71,10628.57
96942,8857.14,8857.14
96943,9300.0,8857.14
96944,9742.86,8857.14
96945,10185.71,8857.14
96946,10628.57,8857.14
96947,8857.14,7971.43
96948,8857.14,7971.43
96949,8857.14,7971.43
96950,8857.14,7971.43
96951,8857.14,7971.43
96952,8857.14,7971.43
96953,8857.14,7971.43
96954,10628.57,8857.14
96955,10628.57,8857.14
96956,10628.57,8857.14
96957,10628.57,8857.14
96958,8857.14,8857.14
96959,8857.14,8857.14
96960,7085.71,10628.57
96961,7085.71,10628.57
96962,7085.71,10628.57
96963,7085.71,10628.57
96964,7085.71,10628.57
96965,7085.71,10628.57
96966,8857.14,8857.14
96967,9300.0,8857.14
96968,9742.86,8857.14
96969,10185.71,8857.14
96970,10628.57,8857.14
96971,8857.14,7971.43
96972,8857.14,7971.43
96973,8857.14,7971.43
96974,8857.14,7971.43
96975,8857.14,7971.43
96976,8857.14,7971.43
96977,8857.14,7971.43
96978,10628.57,8857.14
96979,10628.57,8857.14
96980,10628.57,8857.14
96981,10628.57,8857.14
96982,8857.14,8857.14
96983,8857.14,8857.14
96984,7085.71,10628.57
96985,7085.71,10628.57
96986,7085.71,10628.57
96987,7085.71,10628.57
96988,7085.71,10628.57
96989,7085.71,10628.57
96990,8857.14,8857.14
96991,9300.0,8857.14
96992,9742.86,8857.14
96993,10185.71,8857.14
96994,10628.57,8857.14
96995,8857.14,7971.43
96996,8857.14,7971.43
96997,8857.14,7971.43
96998,8857.14,7971.43
96999,8857.14,7971.43
97000,8857.14,7971.43
97001,8857.14,7971.43
97002,10628.57,8857.14
97003,10628.57,8857.14
97004,10628.57,8857.14
97005,10628.57,8857.14
97006,8857.14,8857.14
97007,8857.14,8857.14
97008,7085.71,10628.57
97009,7085.71,10628.57
97010,7085.71,10628.57
97011,7085.71,10628.57
97012,7085.71,10628.57
97013,7085.71,10628.57
97014,8857.14,8857.14
97015,9300.0,8857.14
97016,9742.86,8857.14
97017,10185.71,8857.14
97018,10628.57,8857.14
97019,8857.14,7971.43
97020,8857.14,7971.43
97021,8857.14,7971.43
97022,8857.14,7971.43
97023,8857.14,7971.43
97024,8857.14,7971.43
97025,8857.14,7971.43
97026,10628.57,8857.14
97027,10628.57,8857.14
97028,10628.57,8857.14
97029,10628.57,8857.14
97030,8857.14,8857.14
97031,8857.14,8857.14
97032,7085.71,10628.57
97033,7085.71,10628.57
97034,7085.71,10628.57
97035,7085.71,10628.57
97036,7085.71,10628.57
97037,7085.71,10628.57
97038,8857.14,8857.14
97039,9300.0,8857.14
97040,9742.86,8857.14
97041,10185.71,8857.14
97042,10628.57,8857.14
97043,8857.14,7971.43
97044,8857.14,7971.43
97045,8857.14,7971.43
97046,8857.14,7971.43
97047,8857.14,7971.43
97048,8857.14,7971.43
97049,8857.14,7971.43
97050,10628.57,8857.14
97051,10628.57,8857.14
97052,10628.57,8857.14
97053,10628.57,8857.14
97054,8857.14,8857.14
97055,8857.14,8857.14
97056,7085.71,10628.57
97057,7085.71,10628.57
97058,7085.71,10628.57
97059,7085.71,10628.57
97060,7085.71,10628.57
97061,7085.71,10628.57
97062,8857.14,8857.14
97063,9300.0,8857.14
97064,9742.86,8857.14
97065,10185.71,8857.14
97066,10628.57,8857.14
97067,8857.14,7971.43
97068,8857.14,7971.43
97069,8857.14,7971.43
97070,8857.14,7971.43
97071,8857.14,7971.43
97072,8857.14,7971.43
97073,8857.14,7971.43
97074,10628.57,8857.14
97075,10628.57,8857.14
97076,10628.57,8857.14
97077,10628.57,8857.14
97078,8857.14,8857.14
97079,8857.14,8857.14
97080,7085.71,10628.57
97081,7085.71,10628.57
97082,7085.71,10628.57
97083,7085.71,10628.57
97084,7085.71,10628.57
97085,7085.71,10628.57
97086,8857.14,8857.14
97087,9300.0,8857.14
97088,9742.86,8857.14
97089,10185.71,8857.14
97090,10628.57,8857.14
97091,8857.14,7971.43
97092,8857.14,7971.43
97093,8857.14,7971.43
97094,8857.14,7971.43
97095,8857.14,7971.43
97096,8857.14,7971.43
97097,8857.14,7971.43
97098,10628.57,8857.14
97099,10628.57,8857.14
97100,10628.57,8857.14
97101,10628.57,8857.14
97102,8857.14,8857.14
97103,8857.14,8857.14
97104,7085.71,10628.57
97105,7085.71,10628.57
97106,7085.71,10628.57
97107,7085.71,10628.57
97108,7085.71,10628.57
97109,7085.71,10628.57
97110,8857.14,8857.14
97111,9300.0,8857.14
97112,9742.86,8857.14
97113,10185.71,8857.14
97114,10628.57,8857.14
97115,8857.14,7971.43
97116,8857.14,7971.43
97117,8857.14,7971.43
97118,8857.14,7971.43
97119,8857.14,7971.43
97120,8857.14,7971.43
97121,8857.14,7971.43
97122,10628.57,8857.14
97123,10628.57,8857.14
97124,10628.57,8857.14
97125,10628.57,8857.14
97126,8857.14,8857.14
97127,8857.14,8857.14
97128,7085.71,10628.57
97129,7085.71,10628.57
97130,7085.71,10628.57
97131,7085.71,10628.57
97132,7085.71,10628.57
97133,7085.71,10628.57
97134,8857.14,8857.14
97135,9300.0,8857.14
97136,9742.86,8857.14
97137,10185.71,8857.14
97138,10628.57,8857.14
97139,8857.14,7971.43
97140,8857.14,7971.43
97141,8857.14,7971.43
97142,8857.14,7971.43
97143,8857.14,7971.43
97144,8857.14,7971.43
97145,8857.14,7971.43
97146,10628.57,8857.14
97147,10628.57,8857.14
97148,10628.57,8857.14
97149,10628.57,8857.14
97150,8857.14,8857.14
97151,8857.14,8857.14
97152,7085.71,10628.57
97153,7085.71,10628.57
97154,7085.71,10628.57
97155,7085.71,10628.57
97156,7085.71,10628.57
97157,7085.71,10628.57
97158,8857.14,8857.14
97159,9300.0,8857.14
97160,9742.86,8857.14
97161,10185.71,8857.14
97162,10628.57,8857.14
97163,8857.14,7971.43
97164,8857.14,7971.43
97165,8857.14,7971.43
97166,8857.14,7971.43
97167,8857.14,7971.43
97168,8857.14,7971.43
97169,8857.14,7971.43
97170,10628.57,8857.14
97171,10628.57,8857.14
97172,10628.57,8857.14
97173,10628.57,8857.14
97174,8857.14,8857.14
97175,8857.14,8857.14
97176,7085.71,10628.57
97177,7085.71,10628.57
97178,7085.71,10628.57
97179,7085.71,10628.57
97180,7085.71,10628.57
97181,7085.71,10628.57
97182,8857.14,8857.14
97183,9300.0,8857.14
97184,9742.86,8857.14
97185,10185.71,8857.14
97186,10628.57,8857.14
97187,8857.14,7971.43
97188,8857.14,7971.43
97189,8857.14,7971.43
97190,8857.14,7971.43
97191,8857.14,7971.43
97192,8857.14,7971.43
97193,8857.14,7971.43
97194,10628.57,8857.14
97195,10628.57,8857.14
97196,10628.57,8857.14
97197,10628.57,8857.14
97198,8857.14,8857.14
97199,8857.14,8857.14
97200,7085.71,10628.57
97201,7085.71,10628.57
97202,7085.71,10628.57
97203,7085.71,10628.57
97204,7085.71,10628.57
97205,7085.71,10628.57
97206,8857.14,8857.14
97207,9300.0,8857.14
97208,9742.86,8857.14
97209,10185.71,8857.14
97210,10628.57,8857.14
97211,8857.14,7971.43
97212,8857.14,7971.43
97213,8857.14,7971.43
97214,8857.14,7971.43
97215,8857.14,7971.43
97216,8857.14,7971.43
97217,8857.14,7971.43
97218,10628.57,8857.14
97219,10628.57,8857.14
97220,10628.57,8857.14
97221,10628.57,8857.14
97222,8857.14,8857.14
97223,8857.14,8857.14
97224,7085.71,10628.57
97225,7085.71,10628.57
97226,7085.71,10628.57
97227,7085.71,10628.57
97228,7085.71,10628.57
97229,7085.71,10628.57
97230,8857.14,8857.14
97231,9300.0,8857.14
97232,9742.86,8857.14
97233,10185.71,8857.14
97234,10628.57,8857.14
97235,8857.14,7971.43
97236,8857.14,7971.43
97237,8857.14,7971.43
97238,8857.14,7971.43
97239,8857.14,7971.43
97240,8857.14,7971.43
97241,8857.14,7971.43
97242,10628.57,8857.14
97243,10628.57,8857.14
97244,10628.57,8857.14
97245,10628.57,8857.14
97246,8857.14,8857.14
97247,8857.14,8857.14
97248,7085.71,10628.57
97249,7085.71,10628.57
97250,7085.71,10628.57
97251,7085.71,10628.57
97252,7085.71,10628.57
97253,7085.71,10628.57
97254,8857.14,8857.14
97255,9300.0,8857.14
97256,9742.86,8857.14
97257,10185.71,8857.14
97258,10628.57,8857.14
97259,8857.14,7971.43
97260,8857.14,7971.43
97261,8857.14,7971.43
97262,8857.14,7971.43
97263,8857.14,7971.43
97264,8857.14,7971.43
97265,8857.14,7971.43
97266,10628.57,8857.14
97267,10628.57,8857.14
97268,10628.57,8857.14
97269,10628.57,8857.14
97270,8857.14,8857.14
97271,8857.14,8857.14
97272,7085.71,10628.57
97273,7085.71,10628.57
97274,7085.71,10628.57
97275,7085.71,10628.57
97276,7085.71,10628.57
97277,7085.71,10628.57
97278,8857.14,8857.14
97279,9300.0,8857.14
97280,9742.86,8857.14
97281,10185.71,8857.14
97282,10628.57,8857.14
97283,8857.14,7971.43
97284,8857.14,7971.43
97285,8857.14,7971.43
97286,8857.14,7971.43
97287,8857.14,7971.43
97288,8857.14,7971.43
97289,8857.14,7971.43
97290,10628.57,8857.14
97291,10628.57,8857.14
97292,10628.57,8857.14
97293,10628.57,8857.14
97294,8857.14,8857.14
97295,8857.14,8857.14
97296,7085.71,10628.57
97297,7085.71,10628.57
97298,7085.71,10628.57
97299,7085.71,10628.57
97300,7085.71,10628.57
97301,7085.71,10628.57
97302,8857.14,8857.14
97303,9300.0,8857.14
97304,9742.86,8857.14
97305,10185.71,8857.14
97306,10628.57,8857.14
97307,8857.14,7971.43
97308,8857.14,7971.43
97309,8857.14,7971.43
97310,8857.14,7971.43
97311,8857.14,7971.43
97312,8857.14,7971.43
97313,8857.14,7971.43
97314,10628.57,8857.14
97315,10628.57,8857.14
97316,10628.57,8857.14
97317,10628.57,8857.14
97318,8857.14,8857.14
97319,8857.14,8857.14
97320,7085.71,10628.57
97321,7085.71,10628.57
97322,7085.71,10628.57
97323,7085.71,10628.57
97324,7085.71,10628.57
97325,7085.71,10628.57
97326,8857.14,8857.14
97327,9300.0,8857.14
97328,9742.86,8857.14
97329,10185.71,8857.14
97330,10628.57,8857.14
97331,8857.14,7971.43
97332,8857.14,7971.43
97333,8857.14,7971.43
97334,8857.14,7971.43
97335,8857.14,7971.43
97336,8857.14,7971.43
97337,8857.14,7971.43
97338,10628.57,8857.14
97339,10628.57,8857.14
97340,10628.57,8857.14
97341,10628.57,8857.14
97342,8857.14,8857.14
97343,8857.14,8857.14
97344,7085.71,10628.57
97345,7085.71,10628.57
97346,7085.71,10628.57
97347,7085.71,10628.57
97348,7085.71,10628.57
97349,7085.71,10628.57
97350,8857.14,8857.14
97351,9300.0,8857.14
97352,9742.86,8857.14
97353,10185.71,8857.14
97354,10628.57,8857.14
97355,8857.14,7971.43
97356,8857.14,7971.43
97357,8857.14,7971.43
97358,8857.14,7971.43
97359,8857.14,7971.43
97360,8857.14,7971.43
97361,8857.14,7971.43
97362,10628.57,8857.14
97363,10628.57,8857.14
97364,10628.57,8857.14
97365,10628.57,8857.14
97366,8857.14,8857.14
97367,8857.14,8857.14
97368,7085.71,10628.57
97369,7085.71,10628.57
97370,7085.71,10628.57
97371,7085.71,10628.57
97372,7085.71,10628.57
97373,7085.71,10628.57
97374,8857.14,8857.14
97375,9300.0,8857.14
97376,9742.86,8857.14
97377,10185.71,8857.14
97378,10628.57,8857.14
97379,8857.14,7971.43
97380,8857.14,7971.43
97381,8857.14,7971.43
97382,8857.14,7971.43
97383,8857.14,7971.43
97384,8857.14,7971.43
97385,8857.14,7971.43
97386,10628.57,8857.14
97387,10628.57,8857.14
97388,10628.57,8857.14
97389,10628.57,8857.14
97390,8857.14,8857.14
97391,8857.14,8857.14
97392,7085.71,10628.57
97393,7085.71,10628.57
97394,7085.71,10628.57
97395,7085.71,10628.57
97396,7085.71,10628.57
97397,7085.71,10628.57
97398,8857.14,8857.14
97399,9300.0,8857.14
97400,9742.86,8857.14
97401,10185.71,8857.14
97402,10628.57,8857.14
97403,8857.14,7971.43
97404,8857.14,7971.43
97405,8857.14,7971.43
97406,8857.14,7971.43
97407,8857.14,7971.43
97408,8857.14,7971.43
97409,8857.14,7971.43
97410,10628.57,8857.14
97411,10628.57,8857.14
97412,10628.57,8857.14
97413,10628.57,8857.14
97414,8857.14,8857.14
97415,8857.14,8857.14
97416,7085.71,10628.57
97417,7085.71,10628.57
97418,7085.71,10628.57
97419,7085.71,10628.57
97420,7085.71,10628.57
97421,7085.71,10628.57
97422,8857.14,8857.14
97423,9300.0,8857.14
97424,9742.86,8857.14
97425,10185.71,8857.14
97426,10628.57,8857.14
97427,8857.14,7971.43
97428,8857.14,7971.43
97429,8857.14,7971.43
97430,8857.14,7971.43
97431,8857.14,7971.43
97432,8857.14,7971.43
97433,8857.14,7971.43
97434,10628.57,8857.14
97435,10628.57,8857.14
97436,10628.57,8857.14
97437,10628.57,8857.14
97438,8857.14,8857.14
97439,8857.14,8857.14
97440,7085.71,10628.57
97441,7085.71,10628.57
97442,7085.71,10628.57
97443,7085.71,10628.57
97444,7085.71,10628.57
97445,7085.71,10628.57
97446,8857.14,8857.14
97447,9300.0,8857.14
97448,9742.86,8857.14
97449,10185.71,8857.14
97450,10628.57,8857.14
97451,8857.14,7971.43
97452,8857.14,7971.43
97453,8857.14,7971.43
97454,8857.14,7971.43
97455,8857.14,7971.43
97456,8857.14,7971.43
97457,8857.14,7971.43
97458,10628.57,8857.14
97459,10628.57,8857.14
97460,10628.57,8857.14
97461,10628.57,8857.14
97462,8857.14,8857.14
97463,8857.14,8857.14
97464,7085.71,10628.57
97465,7085.71,10628.57
97466,7085.71,10628.57
97467,7085.71,10628.57
97468,7085.71,10628.57
97469,7085.71,10628.57
97470,8857.14,8857.14
97471,9300.0,8857.14
97472,9742.86,8857.14
97473,10185.71,8857.14
97474,10628.57,8857.14
97475,8857.14,7971.43
97476,8857.14,7971.43
97477,8857.14,7971.43
97478,8857.14,7971.43
97479,8857.14,7971.43
97480,8857.14,7971.43
97481,8857.14,7971.43
97482,10628.57,8857.14
97483,10628.57,8857.14
97484,10628.57,8857.14
97485,10628.57,8857.14
97486,8857.14,8857.14
97487,8857.14,8857.14
97488,7085.71,10628.57
97489,7085.71,10628.57
97490,7085.71,10628.57
97491,7085.71,10628.57
97492,7085.71,10628.57
97493,7085.71,10628.57
97494,8857.14,8857.14
97495,9300.0,8857.14
97496,9742.86,8857.14
97497,10185.71,8857.14
97498,10628.57,8857.14
97499,8857.14,7971.43
97500,8857.14,7971.43
97501,8857.14,7971.43
97502,8857.14,7971.43
97503,8857.14,7971.43
97504,8857.14,7971.43
97505,8857.14,7971.43
97506,10628.57,8857.14
97507,10628.57,8857.14
97508,10628.57,8857.14
97509,10628.57,8857.14
97510,8857.14,8857.14
97511,8857.14,8857.14
97512,7085.71,10628.57
97513,7085.71,10628.57
97514,7085.71,10628.57
97515,7085.71,10628.57
97516,7085.71,10628.57
97517,7085.71,10628.57
97518,8857.14,8857.14
97519,9300.0,8857.14
97520,9742.86,8857.14
97521,10185.71,8857.14
97522,10628.57,8857.14
97523,8857.14,7971.43
97524,8857.14,7971.43
97525,8857.14,7971.43
97526,8857.14,7971.43
97527,8857.14,7971.43
97528,8857.14,7971.43
97529,8857.14,7971.43
97530,10628.57,8857.14
97531,10628.57,8857.14
97532,10628.57,8857.14
97533,10628.57,8857.14
97534,8857.14,8857.14
97535,8857.14,8857.14
97536,7085.71,10628.57
97537,7085.71,10628.57
97538,7085.71,10628.57
97539,7085.71,10628.57
97540,7085.71,10628.57
97541,7085.71,10628.57
97542,8857.14,8857.14
97543,9300.0,8857.14
97544,9742.86,8857.14
97545,10185.71,8857.14
97546,10628.57,8857.14
97547,8857.14,7971.43
97548,8857.14,7971.43
97549,8857.14,7971.43
97550,8857.14,7971.43
97551,8857.14,7971.43
97552,8857.14,7971.43
97553,8857.14,7971.43
97554,10628.57,8857.14
97555,10628.57,8857.14
97556,10628.57,8857.14
97557,10628.57,8857.14
97558,8857.14,8857.14
97559,8857.14,8857.14
97560,7085.71,10628.57
97561,7085.71,10628.57
97562,7085.71,10628.57
97563,7085.71,10628.57
97564,7085.71,10628.57
97565,7085.71,10628.57
97566,8857.14,8857.14
97567,9300.0,8857.14
97568,9742.86,8857.14
97569,10185.71,8857.14
97570,10628.57,8857.14
97571,8857.14,7971.43
97572,8857.14,7971.43
97573,8857.14,7971.43
97574,8857.14,7971.43
97575,8857.14,7971.43
97576,8857.14,7971.43
97577,8857.14,7971.43
97578,10628.57,8857.14
97579,10628.57,8857.14
97580,10628.57,8857.14
97581,10628.57,8857.14
97582,8857.14,8857.14
97583,8857.14,8857.14
97584,7085.71,10628.57
97585,7085.71,10628.57
97586,7085.71,10628.57
97587,7085.71,10628.57
97588,7085.71,10628.57
97589,7085.71,10628.57
97590,8857.14,8857.14
97591,9300.0,8857.14
97592,9742.86,8857.14
97593,10185.71,8857.14
97594,10628.57,8857.14
97595,8857.14,7971.43
97596,8857.14,7971.43
97597,8857.14,7971.43
97598,8857.14,7971.43
97599,8857.14,7971.43
97600,8857.14,7971.43
97601,8857.14,7971.43
97602,10628.57,8857.14
97603,10628.57,8857.14
97604,10628.57,8857.14
97605,10628.57,8857.14
97606,8857.14,8857.14
97607,8857.14,8857.14
97608,7085.71,10628.57
97609,7085.71,10628.57
97610,7085.71,10628.57
97611,7085.71,10628.57
97612,7085.71,10628.57
97613,7085.71,10628.57
97614,8857.14,8857.14
97615,9300.0,8857.14
97616,9742.86,8857.14
97617,10185.71,8857.14
97618,10628.57,8857.14
97619,8857.14,7971.43
97620,8857.14,7971.43
97621,8857.14,7971.43
97622,8857.14,7971.43
97623,8857.14,7971.43
97624,8857.14,7971.43
97625,8857.14,7971.43
97626,10628.57,8857.14
97627,10628.57,8857.14
97628,10628.57,8857.14
97629,10628.57,8857.14
97630,8857.14,8857.14
97631,8857.14,8857.14
97632,7085.71,10628.57
97633,7085.71,10628.57
97634,7085.71,10628.57
97635,7085.71,10628.57
97636,7085.71,10628.57
97637,7085.71,10628.57
97638,8857.14,8857.14
97639,9300.0,8857.14
97640,9742.86,8857.14
97641,10185.71,8857.14
97642,10628.57,8857.14
97643,8857.14,7971.43
97644,8857.14,7971.43
97645,8857.14,7971.43
97646,8857.14,7971.43
97647,8857.14,7971.43
97648,8857.14,7971.43
97649,8857.14,7971.43
97650,10628.57,8857.14
97651,10628.57,8857.14
97652,10628.57,8857.14
97653,10628.57,8857.14
97654,8857.14,8857.14
97655,8857.14,8857.14
97656,7085.71,10628.57
97657,7085.71,10628.57
97658,7085.71,10628.57
97659,7085.71,10628.57
97660,7085.71,10628.57
97661,7085.71,10628.57
97662,8857.14,8857.14
97663,9300.0,8857.14
97664,9742.86,8857.14
97665,10185.71,8857.14
97666,10628.57,8857.14
97667,8857.14,7971.43
97668,8857.14,7971.43
97669,8857.14,7971.43
97670,8857.14,7971.43
97671,8857.14,7971.43
97672,8857.14,7971.43
97673,8857.14,7971.43
97674,10628.57,8857.14
97675,10628.57,8857.14
97676,10628.57,8857.14
97677,10628.57,8857.14
97678,8857.14,8857.14
97679,8857.14,8857.14
97680,7085.71,10628.57
97681,7085.71,10628.57
97682,7085.71,10628.57
97683,7085.71,10628.57
97684,7085.71,10628.57
97685,7085.71,10628.57
97686,8857.14,8857.14
97687,9300.0,8857.14
97688,9742.86,8857.14
97689,10185.71,8857.14
97690,10628.57,8857.14
97691,8857.14,7971.43
97692,8857.14,7971.43
97693,8857.14,7971.43
97694,8857.14,7971.43
97695,8857.14,7971.43
97696,8857.14,7971.43
97697,8857.14,7971.43
97698,10628.57,8857.14
97699,10628.57,8857.14
97700,10628.57,8857.14
97701,10628.57,8857.14
97702,8857.14,8857.14
97703,8857.14,8857.14
97704,7085.71,10628.57
97705,7085.71,10628.57
97706,7085.71,10628.57
97707,7085.71,10628.57
97708,7085.71,10628.57
97709,7085.71,10628.57
97710,8857.14,8857.14
97711,9300.0,8857.14
97712,9742.86,8857.14
97713,10185.71,8857.14
97714,10628.57,8857.14
97715,8857.14,7971.43
97716,8857.14,7971.43
97717,8857.14,7971.43
97718,8857.14,7971.43
97719,8857.14,7971.43
97720,8857.14,7971.43
97721,8857.14,7971.43
97722,10628.57,8857.14
97723,10628.57,8857.14
97724,10628.57,8857.14
97725,10628.57,8857.14
97726,8857.14,8857.14
97727,8857.14,8857.14
97728,7085.71,10628.57
97729,7085.71,10628.57
97730,7085.71,10628.57
97731,7085.71,10628.57
97732,7085.71,10628.57
97733,7085.71,10628.57
97734,8857.14,8857.14
97735,9300.0,8857.14
97736,9742.86,8857.14
97737,10185.71,8857.14
97738,10628.57,8857.14
97739,8857.14,7971.43
97740,8857.14,7971.43
97741,8857.14,7971.43
97742,8857.14,7971.43
97743,8857.14,7971.43
97744,8857.14,7971.43
97745,8857.14,7971.43
97746,10628.57,8857.14
97747,10628.57,8857.14
97748,10628.57,8857.14
97749,10628.57,8857.14
97750,8857.14,8857.14
97751,8857.14,8857.14
97752,7085.71,10628.57
97753,7085.71,10628.57
